Order_ID,Order_Date,Customer_ID,Category,Sub_Category,Brand,Product_Name,Original_Price,Discount_Percent,Discount_Amount,Final_Price,Quantity,Total_Amount,City,Payment_Method,Order_Status,Rating,Customer_Segment,Year,Month,Month_Name,Quarter,Day_of_Week,Week
ORD100133,2025-04-06,CUST85897,Women,Shoes,Levis,Levis Shoes,4392,30,1317.6,3074.4,1,3074.4,Delhi,Net Banking,Delivered,5.0,Mid-tier,2025,4,April,2,Sunday,14
ORD100134,2025-12-06,CUST36015,Kids,Toys,Zara,Zara Toys,1407,40,562.8,844.2,1,844.2,Jaipur,UPI,Returned,,Budget,2025,12,December,4,Saturday,49
ORD100135,2025-06-07,CUST76435,Accessories,Bags,W,W Bags,849,10,84.9,764.1,1,764.1,Hyderabad,Net Banking,Delivered,5.0,Budget,2025,6,June,2,Saturday,23
ORD100136,2025-10-04,CUST89148,Accessories,Belts,Libas,Libas Belts,310,20,62.0,248.0,1,248.0,Bangalore,Credit Card,Cancelled,,Budget,2025,10,October,4,Saturday,40
ORD100137,2025-12-02,CUST47412,Men,Jackets,Wrogn,Wrogn Jackets,4964,10,496.4,4467.6,1,4467.6,Ahmedabad,Wallet,Delivered,4.0,Mid-tier,2025,12,December,4,Tuesday,49
ORD100138,2025-01-15,CUST69321,Men,Jackets,W,W Jackets,1651,40,660.4,990.6,1,990.6,Ahmedabad,Debit Card,Delivered,4.0,Budget,2025,1,January,1,Wednesday,3
ORD100139,2024-12-31,CUST41585,Accessories,Belts,Forever 21,Forever 21 Belts,906,30,271.8,634.2,1,634.2,Chennai,COD,Returned,,Budget,2024,12,December,4,Tuesday,1
ORD100140,2025-08-30,CUST37490,Kids,Dresses,Wrogn,Wrogn Dresses,1128,10,112.8,1015.2,2,2030.4,Lucknow,UPI,Returned,,Mid-tier,2025,8,August,3,Saturday,35
ORD100141,2025-03-08,CUST14648,Women,Sarees,Libas,Libas Sarees,1000,0,0.0,1000.0,2,2000.0,Hyderabad,COD,Delivered,5.0,Budget,2025,3,March,1,Saturday,10
ORD100142,2025-03-05,CUST77649,Women,Handbags,Puma,Puma Handbags,4015,10,401.5,3613.5,3,10840.5,Bangalore,UPI,Delivered,5.0,Premium,2025,3,March,1,Wednesday,10
ORD100143,2025-05-24,CUST86367,Men,Watches,W,W Watches,4465,20,893.0,3572.0,1,3572.0,Lucknow,Debit Card,Delivered,3.0,Mid-tier,2025,5,May,2,Saturday,21
ORD100144,2025-04-23,CUST95112,Accessories,Wallets,Wrogn,Wrogn Wallets,911,0,0.0,911.0,1,911.0,Chandigarh,UPI,Delivered,4.0,Budget,2025,4,April,2,Wednesday,17
ORD100145,2025-04-10,CUST44707,Accessories,Bags,W,W Bags,2341,10,234.1,2106.9,1,2106.9,Delhi,Wallet,Delivered,4.0,Mid-tier,2025,4,April,2,Thursday,15
ORD100146,2025-09-19,CUST39856,Men,T-Shirts,Zara,Zara T-Shirts,1596,0,0.0,1596.0,1,1596.0,Mumbai,UPI,Delivered,4.0,Budget,2025,9,September,3,Friday,38
ORD100147,2025-08-10,CUST25398,Accessories,Wallets,HRX,HRX Wallets,524,30,157.2,366.8,1,366.8,Ahmedabad,UPI,Delivered,5.0,Budget,2025,8,August,3,Sunday,32
ORD100148,2025-11-16,CUST33196,Kids,Toys,AND,AND Toys,944,30,283.2,660.8,1,660.8,Hyderabad,COD,Delivered,5.0,Budget,2025,11,November,4,Sunday,46
ORD100149,2025-10-18,CUST34089,Kids,Dresses,HRX,HRX Dresses,2592,10,259.2,2332.8,1,2332.8,Ahmedabad,COD,Delivered,3.0,Mid-tier,2025,10,October,4,Saturday,42
ORD100150,2025-11-21,CUST29508,Women,Sarees,Roadster,Roadster Sarees,4071,20,814.2,3256.8,1,3256.8,Kolkata,UPI,Delivered,4.0,Mid-tier,2025,11,November,4,Friday,47
ORD100151,2025-06-21,CUST95150,Women,Handbags,Van Heusen,Van Heusen Handbags,6011,20,1202.2,4808.8,2,9617.6,Jaipur,Credit Card,Delivered,5.0,Premium,2025,6,June,2,Saturday,25
ORD100152,2025-04-22,CUST35426,Women,Jeans,Puma,Puma Jeans,2304,20,460.8,1843.2,2,3686.4,Chandigarh,Debit Card,Delivered,5.0,Mid-tier,2025,4,April,2,Tuesday,17
ORD100153,2025-07-12,CUST41324,Kids,T-Shirts,Wrogn,Wrogn T-Shirts,1009,10,100.9,908.1,1,908.1,Jaipur,UPI,Delivered,4.0,Budget,2025,7,July,3,Saturday,28
ORD100154,2025-03-23,CUST87576,Women,Jeans,Zara,Zara Jeans,3766,10,376.6,3389.4,1,3389.4,Bangalore,UPI,Cancelled,,Mid-tier,2025,3,March,1,Sunday,12
ORD100155,2025-04-07,CUST21563,Men,Shirts,Wrogn,Wrogn Shirts,1655,10,165.5,1489.5,1,1489.5,Chennai,UPI,Delivered,5.0,Budget,2025,4,April,2,Monday,15
ORD100156,2025-12-10,CUST69182,Kids,Jeans,Biba,Biba Jeans,819,10,81.9,737.1,1,737.1,Kolkata,COD,Delivered,5.0,Budget,2025,12,December,4,Wednesday,50
ORD100157,2025-09-08,CUST60115,Accessories,Jewelry,Biba,Biba Jewelry,768,0,0.0,768.0,1,768.0,Kolkata,Debit Card,Delivered,5.0,Budget,2025,9,September,3,Monday,37
ORD100158,2025-09-28,CUST33171,Accessories,Belts,Nike,Nike Belts,1206,20,241.2,964.8,1,964.8,Lucknow,Credit Card,Delivered,5.0,Budget,2025,9,September,3,Sunday,39
ORD100159,2025-02-23,CUST34611,Kids,Toys,Levis,Levis Toys,1710,20,342.0,1368.0,1,1368.0,Chennai,UPI,Delivered,5.0,Budget,2025,2,February,1,Sunday,8
ORD100160,2025-06-02,CUST47384,Women,Handbags,Biba,Biba Handbags,2099,20,419.8,1679.2,1,1679.2,Lucknow,Credit Card,Delivered,5.0,Budget,2025,6,June,2,Monday,23
ORD100161,2025-05-12,CUST17227,Accessories,Sunglasses,Adidas,Adidas Sunglasses,2678,0,0.0,2678.0,2,5356.0,Pune,UPI,Delivered,5.0,Premium,2025,5,May,2,Monday,20
ORD100162,2025-08-10,CUST90532,Men,Watches,Forever 21,Forever 21 Watches,1481,20,296.2,1184.8,1,1184.8,Mumbai,Credit Card,Delivered,4.0,Budget,2025,8,August,3,Sunday,32
ORD100163,2025-05-20,CUST96936,Kids,Dresses,Van Heusen,Van Heusen Dresses,4088,10,408.8,3679.2,1,3679.2,Delhi,Debit Card,Delivered,5.0,Mid-tier,2025,5,May,2,Tuesday,21
ORD100164,2025-01-22,CUST61501,Women,Kurtis,Levis,Levis Kurtis,2851,10,285.1,2565.9,1,2565.9,Bangalore,UPI,Delivered,5.0,Mid-tier,2025,1,January,1,Wednesday,4
ORD100165,2025-03-30,CUST41367,Women,Sarees,Allen Solly,Allen Solly Sarees,6859,20,1371.8,5487.2,1,5487.2,Mumbai,Credit Card,Delivered,3.0,Premium,2025,3,March,1,Sunday,13
ORD100166,2025-01-29,CUST66549,Accessories,Belts,Adidas,Adidas Belts,1476,20,295.2,1180.8,1,1180.8,Ahmedabad,UPI,Delivered,4.0,Budget,2025,1,January,1,Wednesday,5
ORD100167,2025-08-27,CUST19686,Women,Shoes,H&M,H&M Shoes,3573,10,357.3,3215.7,1,3215.7,Chennai,Credit Card,Delivered,5.0,Mid-tier,2025,8,August,3,Wednesday,35
ORD100168,2025-11-09,CUST98733,Men,Watches,W,W Watches,2015,10,201.5,1813.5,1,1813.5,Jaipur,Net Banking,Delivered,4.0,Budget,2025,11,November,4,Sunday,45
ORD100169,2025-04-26,CUST39301,Accessories,Wallets,AND,AND Wallets,635,0,0.0,635.0,3,1905.0,Kolkata,UPI,Delivered,4.0,Budget,2025,4,April,2,Saturday,17
ORD100170,2025-09-23,CUST86559,Men,Trousers,Puma,Puma Trousers,1104,0,0.0,1104.0,2,2208.0,Indore,Net Banking,Delivered,3.0,Mid-tier,2025,9,September,3,Tuesday,39
ORD100171,2025-05-11,CUST94416,Women,Kurtis,H&M,H&M Kurtis,859,0,0.0,859.0,2,1718.0,Chandigarh,Net Banking,Delivered,5.0,Budget,2025,5,May,2,Sunday,19
ORD100172,2025-10-18,CUST71929,Women,Jeans,HRX,HRX Jeans,941,50,470.5,470.5,2,941.0,Indore,COD,Delivered,5.0,Budget,2025,10,October,4,Saturday,42
ORD100173,2025-09-28,CUST50461,Women,Tops,Libas,Libas Tops,532,0,0.0,532.0,1,532.0,Jaipur,Debit Card,Delivered,4.0,Budget,2025,9,September,3,Sunday,39
ORD100174,2025-07-05,CUST39984,Accessories,Belts,Mast & Harbour,Mast & Harbour Belts,835,10,83.5,751.5,1,751.5,Chennai,UPI,Delivered,5.0,Budget,2025,7,July,3,Saturday,27
ORD100175,2025-08-06,CUST58244,Men,Trousers,Zara,Zara Trousers,2931,10,293.1,2637.9,1,2637.9,Delhi,Credit Card,Delivered,3.0,Mid-tier,2025,8,August,3,Wednesday,32
ORD100176,2025-02-17,CUST43613,Men,Trousers,Wrogn,Wrogn Trousers,826,10,82.6,743.4,1,743.4,Chennai,Debit Card,Delivered,5.0,Budget,2025,2,February,1,Monday,8
ORD100177,2025-11-25,CUST65677,Kids,Dresses,Adidas,Adidas Dresses,4989,10,498.9,4490.1,1,4490.1,Chandigarh,Net Banking,Delivered,4.0,Mid-tier,2025,11,November,4,Tuesday,48
ORD100178,2025-03-04,CUST33291,Men,Jeans,Van Heusen,Van Heusen Jeans,3978,10,397.8,3580.2,1,3580.2,Mumbai,UPI,Cancelled,,Mid-tier,2025,3,March,1,Tuesday,10
ORD100179,2025-09-10,CUST52468,Men,Watches,Nike,Nike Watches,7122,20,1424.4,5697.6,2,11395.2,Chennai,Debit Card,Delivered,4.0,Premium,2025,9,September,3,Wednesday,37
ORD100180,2025-05-15,CUST16548,Accessories,Jewelry,Adidas,Adidas Jewelry,4008,0,0.0,4008.0,1,4008.0,Hyderabad,Net Banking,Delivered,5.0,Mid-tier,2025,5,May,2,Thursday,20
ORD100181,2025-02-14,CUST51424,Men,Jackets,Biba,Biba Jackets,3684,0,0.0,3684.0,1,3684.0,Bangalore,Debit Card,Delivered,4.0,Mid-tier,2025,2,February,1,Friday,7
ORD100182,2025-08-24,CUST31223,Kids,Toys,Nike,Nike Toys,1944,10,194.4,1749.6,2,3499.2,Bangalore,Debit Card,Delivered,4.0,Mid-tier,2025,8,August,3,Sunday,34
ORD100183,2025-01-01,CUST74641,Women,Kurtis,Forever 21,Forever 21 Kurtis,603,10,60.3,542.7,1,542.7,Indore,Credit Card,Delivered,5.0,Budget,2025,1,January,1,Wednesday,1
ORD100184,2025-07-31,CUST61399,Men,Trousers,HRX,HRX Trousers,1457,10,145.7,1311.3,2,2622.6,Mumbai,UPI,Delivered,5.0,Mid-tier,2025,7,July,3,Thursday,31
ORD100185,2025-02-18,CUST70920,Accessories,Bags,Roadster,Roadster Bags,2733,10,273.3,2459.7,1,2459.7,Pune,UPI,Delivered,3.0,Mid-tier,2025,2,February,1,Tuesday,8
ORD100186,2025-05-12,CUST80067,Men,Jackets,Allen Solly,Allen Solly Jackets,5196,10,519.6,4676.4,3,14029.2,Bangalore,UPI,Delivered,4.0,Premium,2025,5,May,2,Monday,20
ORD100187,2025-08-29,CUST49279,Men,Shoes,Allen Solly,Allen Solly Shoes,2142,10,214.2,1927.8,1,1927.8,Indore,COD,Delivered,4.0,Budget,2025,8,August,3,Friday,35
ORD100188,2025-11-05,CUST69560,Women,Handbags,Zara,Zara Handbags,6726,30,2017.8,4708.2,2,9416.4,Jaipur,UPI,Delivered,5.0,Premium,2025,11,November,4,Wednesday,45
ORD100189,2025-05-09,CUST79519,Accessories,Bags,Allen Solly,Allen Solly Bags,1368,10,136.8,1231.2,1,1231.2,Indore,Credit Card,Delivered,3.0,Budget,2025,5,May,2,Friday,19
ORD100190,2025-06-12,CUST87811,Men,T-Shirts,Allen Solly,Allen Solly T-Shirts,1144,10,114.4,1029.6,1,1029.6,Chennai,Credit Card,Delivered,5.0,Budget,2025,6,June,2,Thursday,24
ORD100191,2025-04-12,CUST25997,Accessories,Sunglasses,Wrogn,Wrogn Sunglasses,1755,10,175.5,1579.5,1,1579.5,Ahmedabad,UPI,Delivered,4.0,Budget,2025,4,April,2,Saturday,15
ORD100192,2025-07-23,CUST65731,Kids,Jeans,Biba,Biba Jeans,2288,0,0.0,2288.0,1,2288.0,Chandigarh,Wallet,Delivered,4.0,Mid-tier,2025,7,July,3,Wednesday,30
ORD100193,2025-01-24,CUST18894,Men,Shoes,HRX,HRX Shoes,3267,30,980.1,2286.9,1,2286.9,Hyderabad,UPI,Delivered,5.0,Mid-tier,2025,1,January,1,Friday,4
ORD100194,2025-09-18,CUST32656,Accessories,Jewelry,W,W Jewelry,2482,10,248.2,2233.8,1,2233.8,Indore,UPI,Cancelled,,Mid-tier,2025,9,September,3,Thursday,38
ORD100195,2025-03-25,CUST90102,Kids,Dresses,H&M,H&M Dresses,3119,10,311.9,2807.1,2,5614.2,Chandigarh,Credit Card,Delivered,5.0,Premium,2025,3,March,1,Tuesday,13
ORD100196,2025-03-07,CUST50372,Women,Tops,Wrogn,Wrogn Tops,607,0,0.0,607.0,2,1214.0,Jaipur,UPI,Delivered,5.0,Budget,2025,3,March,1,Friday,10
ORD100197,2025-02-19,CUST28313,Accessories,Wallets,Adidas,Adidas Wallets,2446,10,244.6,2201.4,1,2201.4,Ahmedabad,Credit Card,Delivered,5.0,Mid-tier,2025,2,February,1,Wednesday,8
ORD100198,2025-10-17,CUST47804,Accessories,Jewelry,Mast & Harbour,Mast & Harbour Jewelry,2384,10,238.4,2145.6,1,2145.6,Chennai,Debit Card,Returned,,Mid-tier,2025,10,October,4,Friday,42
ORD100199,2025-07-20,CUST46727,Women,Jeans,Adidas,Adidas Jeans,3134,0,0.0,3134.0,2,6268.0,Ahmedabad,UPI,Delivered,4.0,Premium,2025,7,July,3,Sunday,29
ORD100200,2025-02-09,CUST76077,Kids,T-Shirts,Libas,Libas T-Shirts,509,0,0.0,509.0,1,509.0,Lucknow,UPI,Delivered,5.0,Budget,2025,2,February,1,Sunday,6
ORD100201,2025-06-02,CUST35051,Accessories,Sunglasses,Roadster,Roadster Sunglasses,1668,10,166.8,1501.2,1,1501.2,Chandigarh,Net Banking,Delivered,4.0,Budget,2025,6,June,2,Monday,23
ORD100202,2025-05-21,CUST40254,Men,Shoes,Nike,Nike Shoes,4858,20,971.6,3886.4,1,3886.4,Indore,Debit Card,Delivered,5.0,Mid-tier,2025,5,May,2,Wednesday,21
ORD100203,2025-02-10,CUST45525,Women,Tops,Zara,Zara Tops,2367,0,0.0,2367.0,2,4734.0,Mumbai,COD,Delivered,3.0,Mid-tier,2025,2,February,1,Monday,7
ORD100204,2025-01-15,CUST35279,Women,Tops,Adidas,Adidas Tops,2097,20,419.4,1677.6,1,1677.6,Kolkata,UPI,Delivered,3.0,Budget,2025,1,January,1,Wednesday,3
ORD100205,2025-10-02,CUST23493,Women,Jeans,Roadster,Roadster Jeans,1590,30,477.0,1113.0,2,2226.0,Indore,Credit Card,Delivered,5.0,Mid-tier,2025,10,October,4,Thursday,40
ORD100206,2025-01-16,CUST10162,Men,Shoes,Wrogn,Wrogn Shoes,1416,20,283.2,1132.8,1,1132.8,Pune,COD,Delivered,4.0,Budget,2025,1,January,1,Thursday,3
ORD100207,2025-06-11,CUST69063,Kids,Dresses,Biba,Biba Dresses,1180,0,0.0,1180.0,1,1180.0,Chandigarh,Credit Card,Returned,,Budget,2025,6,June,2,Wednesday,24
ORD100208,2025-01-01,CUST17927,Accessories,Belts,Roadster,Roadster Belts,817,10,81.7,735.3,1,735.3,Chandigarh,Wallet,Delivered,5.0,Budget,2025,1,January,1,Wednesday,1
ORD100209,2025-05-14,CUST44521,Accessories,Sunglasses,Adidas,Adidas Sunglasses,2412,30,723.6,1688.4,1,1688.4,Kolkata,UPI,Delivered,5.0,Budget,2025,5,May,2,Wednesday,20
ORD100210,2025-05-21,CUST29446,Women,Kurtis,Nike,Nike Kurtis,2993,0,0.0,2993.0,2,5986.0,Mumbai,UPI,Delivered,5.0,Premium,2025,5,May,2,Wednesday,21
ORD100211,2025-01-23,CUST79184,Men,Watches,Forever 21,Forever 21 Watches,5623,30,1686.9,3936.1,1,3936.1,Lucknow,Credit Card,Returned,,Mid-tier,2025,1,January,1,Thursday,4
ORD100212,2025-04-02,CUST79286,Men,Shirts,Mast & Harbour,Mast & Harbour Shirts,596,20,119.2,476.8,1,476.8,Hyderabad,Debit Card,Delivered,3.0,Budget,2025,4,April,2,Wednesday,14
ORD100213,2025-02-08,CUST84905,Women,Jeans,Forever 21,Forever 21 Jeans,1758,10,175.8,1582.2,2,3164.4,Chennai,Net Banking,Delivered,4.0,Mid-tier,2025,2,February,1,Saturday,6
ORD100214,2025-07-12,CUST39118,Kids,Shoes,Libas,Libas Shoes,3847,10,384.7,3462.3,2,6924.6,Delhi,Credit Card,Delivered,5.0,Premium,2025,7,July,3,Saturday,28
ORD100215,2025-03-18,CUST61578,Women,Sarees,Zara,Zara Sarees,7772,10,777.2,6994.8,1,6994.8,Delhi,Credit Card,Delivered,4.0,Premium,2025,3,March,1,Tuesday,12
ORD100216,2025-09-05,CUST31384,Women,Sarees,Van Heusen,Van Heusen Sarees,9210,0,0.0,9210.0,1,9210.0,Ahmedabad,UPI,Delivered,5.0,Premium,2025,9,September,3,Friday,36
ORD100217,2025-08-31,CUST16629,Accessories,Wallets,Biba,Biba Wallets,657,20,131.4,525.6,1,525.6,Mumbai,UPI,Delivered,4.0,Budget,2025,8,August,3,Sunday,35
ORD100218,2025-06-05,CUST72987,Kids,Toys,Nike,Nike Toys,1764,0,0.0,1764.0,2,3528.0,Chandigarh,UPI,Cancelled,,Mid-tier,2025,6,June,2,Thursday,23
ORD100219,2025-02-12,CUST36170,Men,Watches,Biba,Biba Watches,2282,30,684.6,1597.4,3,4792.2,Pune,Credit Card,Delivered,3.0,Mid-tier,2025,2,February,1,Wednesday,7
ORD100220,2025-06-25,CUST25036,Men,Trousers,H&M,H&M Trousers,2388,0,0.0,2388.0,2,4776.0,Indore,COD,Delivered,5.0,Mid-tier,2025,6,June,2,Wednesday,26
ORD100221,2025-07-10,CUST53732,Accessories,Bags,HRX,HRX Bags,2072,20,414.4,1657.6,1,1657.6,Ahmedabad,UPI,Delivered,4.0,Budget,2025,7,July,3,Thursday,28
ORD100222,2025-09-14,CUST23230,Accessories,Belts,Roadster,Roadster Belts,973,0,0.0,973.0,1,973.0,Delhi,UPI,Delivered,5.0,Budget,2025,9,September,3,Sunday,37
ORD100223,2025-05-10,CUST88112,Men,Jackets,Wrogn,Wrogn Jackets,2973,20,594.6,2378.4,1,2378.4,Chennai,UPI,Delivered,4.0,Mid-tier,2025,5,May,2,Saturday,19
ORD100224,2025-08-16,CUST85330,Accessories,Sunglasses,Roadster,Roadster Sunglasses,1466,0,0.0,1466.0,1,1466.0,Chennai,COD,Delivered,4.0,Budget,2025,8,August,3,Saturday,33
ORD100225,2025-01-01,CUST60939,Kids,T-Shirts,Libas,Libas T-Shirts,758,20,151.6,606.4,2,1212.8,Delhi,UPI,Returned,,Budget,2025,1,January,1,Wednesday,1
ORD100226,2025-07-18,CUST96516,Kids,Jeans,H&M,H&M Jeans,1686,10,168.6,1517.4,1,1517.4,Ahmedabad,Credit Card,Delivered,5.0,Budget,2025,7,July,3,Friday,29
ORD100227,2025-03-05,CUST63909,Men,T-Shirts,Allen Solly,Allen Solly T-Shirts,1154,0,0.0,1154.0,3,3462.0,Jaipur,Debit Card,Returned,,Mid-tier,2025,3,March,1,Wednesday,10
ORD100228,2025-09-12,CUST23947,Men,Trousers,Biba,Biba Trousers,2049,10,204.9,1844.1,1,1844.1,Pune,UPI,Delivered,4.0,Budget,2025,9,September,3,Friday,37
ORD100229,2025-04-10,CUST87175,Women,Kurtis,Nike,Nike Kurtis,2563,0,0.0,2563.0,1,2563.0,Chennai,Debit Card,Delivered,4.0,Mid-tier,2025,4,April,2,Thursday,15
ORD100230,2025-11-10,CUST99709,Women,Dresses,Nike,Nike Dresses,3566,40,1426.4,2139.6,2,4279.2,Hyderabad,COD,Delivered,3.0,Mid-tier,2025,11,November,4,Monday,46
ORD100231,2025-02-11,CUST77028,Men,Shoes,Wrogn,Wrogn Shoes,1857,0,0.0,1857.0,2,3714.0,Kolkata,Credit Card,Delivered,5.0,Mid-tier,2025,2,February,1,Tuesday,7
ORD100232,2025-06-30,CUST99388,Men,T-Shirts,Nike,Nike T-Shirts,1433,20,286.6,1146.4,2,2292.8,Pune,Debit Card,Delivered,4.0,Mid-tier,2025,6,June,2,Monday,27
ORD100233,2025-01-27,CUST88002,Kids,T-Shirts,Allen Solly,Allen Solly T-Shirts,831,30,249.3,581.7,1,581.7,Chennai,UPI,Delivered,4.0,Budget,2025,1,January,1,Monday,5
ORD100234,2025-02-25,CUST72824,Men,Jeans,Wrogn,Wrogn Jeans,992,0,0.0,992.0,1,992.0,Mumbai,Debit Card,Delivered,5.0,Budget,2025,2,February,1,Tuesday,9
ORD100235,2025-07-09,CUST39033,Men,Jackets,Wrogn,Wrogn Jackets,2028,30,608.4,1419.6,1,1419.6,Mumbai,UPI,Delivered,5.0,Budget,2025,7,July,3,Wednesday,28
ORD100236,2025-05-02,CUST68557,Kids,Toys,Forever 21,Forever 21 Toys,851,10,85.1,765.9,2,1531.8,Ahmedabad,Credit Card,Delivered,4.0,Budget,2025,5,May,2,Friday,18
ORD100237,2025-11-17,CUST80448,Men,T-Shirts,Mast & Harbour,Mast & Harbour T-Shirts,680,20,136.0,544.0,2,1088.0,Jaipur,Net Banking,Delivered,5.0,Budget,2025,11,November,4,Monday,47
ORD100238,2025-06-12,CUST93276,Men,Watches,Biba,Biba Watches,6822,20,1364.4,5457.6,3,16372.8,Mumbai,Debit Card,Delivered,5.0,Premium,2025,6,June,2,Thursday,24
ORD100239,2025-03-30,CUST13321,Accessories,Jewelry,AND,AND Jewelry,2251,20,450.2,1800.8,3,5402.4,Kolkata,Credit Card,Delivered,3.0,Premium,2025,3,March,1,Sunday,13
ORD100240,2025-07-14,CUST26977,Men,Watches,H&M,H&M Watches,6442,10,644.2,5797.8,1,5797.8,Kolkata,Credit Card,Delivered,5.0,Premium,2025,7,July,3,Monday,29
ORD100241,2025-07-24,CUST96120,Accessories,Belts,W,W Belts,339,30,101.7,237.3,1,237.3,Lucknow,Debit Card,Delivered,3.0,Budget,2025,7,July,3,Thursday,30
ORD100242,2025-07-09,CUST72068,Kids,T-Shirts,Levis,Levis T-Shirts,1938,0,0.0,1938.0,1,1938.0,Delhi,UPI,Delivered,5.0,Budget,2025,7,July,3,Wednesday,28
ORD100243,2025-08-26,CUST77534,Men,T-Shirts,Wrogn,Wrogn T-Shirts,717,10,71.7,645.3,1,645.3,Lucknow,COD,Delivered,4.0,Budget,2025,8,August,3,Tuesday,35
ORD100244,2025-09-16,CUST46268,Accessories,Sunglasses,Puma,Puma Sunglasses,775,10,77.5,697.5,1,697.5,Pune,UPI,Returned,,Budget,2025,9,September,3,Tuesday,38
ORD100245,2025-01-10,CUST49758,Accessories,Bags,H&M,H&M Bags,2422,40,968.8,1453.2,2,2906.4,Jaipur,Debit Card,Delivered,5.0,Mid-tier,2025,1,January,1,Friday,2
ORD100246,2025-10-20,CUST86708,Women,Sarees,Roadster,Roadster Sarees,2942,20,588.4,2353.6,1,2353.6,Pune,Credit Card,Returned,,Mid-tier,2025,10,October,4,Monday,43
ORD100247,2025-06-22,CUST21738,Kids,Shoes,Mast & Harbour,Mast & Harbour Shoes,1712,10,171.2,1540.8,1,1540.8,Chandigarh,Debit Card,Delivered,5.0,Budget,2025,6,June,2,Sunday,25
ORD100248,2025-06-05,CUST52417,Accessories,Bags,Puma,Puma Bags,1431,0,0.0,1431.0,1,1431.0,Kolkata,Credit Card,Cancelled,,Budget,2025,6,June,2,Thursday,23
ORD100249,2025-02-16,CUST87362,Kids,Toys,Nike,Nike Toys,1553,0,0.0,1553.0,2,3106.0,Delhi,Debit Card,Delivered,4.0,Mid-tier,2025,2,February,1,Sunday,7
ORD100250,2025-04-12,CUST40403,Men,Jackets,Mast & Harbour,Mast & Harbour Jackets,1422,10,142.2,1279.8,2,2559.6,Delhi,Net Banking,Cancelled,,Mid-tier,2025,4,April,2,Saturday,15
ORD100251,2025-02-26,CUST37716,Kids,Shoes,Forever 21,Forever 21 Shoes,2955,30,886.5,2068.5,2,4137.0,Kolkata,UPI,Delivered,4.0,Mid-tier,2025,2,February,1,Wednesday,9
ORD100252,2025-10-16,CUST53949,Kids,Jeans,Zara,Zara Jeans,3931,10,393.1,3537.9,1,3537.9,Indore,Credit Card,Delivered,5.0,Mid-tier,2025,10,October,4,Thursday,42
ORD100253,2025-03-13,CUST49420,Kids,Toys,Zara,Zara Toys,1509,20,301.8,1207.2,1,1207.2,Mumbai,UPI,Delivered,4.0,Budget,2025,3,March,1,Thursday,11
ORD100254,2025-05-12,CUST45428,Women,Jeans,Adidas,Adidas Jeans,3797,10,379.7,3417.3,1,3417.3,Chennai,COD,Delivered,5.0,Mid-tier,2025,5,May,2,Monday,20
ORD100255,2025-11-30,CUST36086,Kids,Toys,W,W Toys,1362,10,136.2,1225.8,2,2451.6,Indore,Credit Card,Delivered,4.0,Mid-tier,2025,11,November,4,Sunday,48
ORD100256,2024-12-23,CUST82702,Women,Dresses,AND,AND Dresses,3266,20,653.2,2612.8,2,5225.6,Pune,Debit Card,Delivered,4.0,Premium,2024,12,December,4,Monday,52
ORD100257,2025-07-15,CUST40386,Kids,Jeans,HRX,HRX Jeans,1502,10,150.2,1351.8,1,1351.8,Kolkata,Wallet,Delivered,5.0,Budget,2025,7,July,3,Tuesday,29
ORD100258,2025-08-07,CUST18016,Accessories,Jewelry,Zara,Zara Jewelry,4570,30,1371.0,3199.0,1,3199.0,Mumbai,Net Banking,Returned,,Mid-tier,2025,8,August,3,Thursday,32
ORD100259,2025-05-07,CUST61919,Kids,Jeans,Adidas,Adidas Jeans,3835,30,1150.5,2684.5,1,2684.5,Delhi,UPI,Delivered,5.0,Mid-tier,2025,5,May,2,Wednesday,19
ORD100260,2025-02-03,CUST59847,Women,Tops,AND,AND Tops,1626,20,325.2,1300.8,1,1300.8,Jaipur,Net Banking,Cancelled,,Budget,2025,2,February,1,Monday,6
ORD100261,2025-09-01,CUST42792,Women,Dresses,Allen Solly,Allen Solly Dresses,1140,0,0.0,1140.0,2,2280.0,Kolkata,UPI,Delivered,5.0,Mid-tier,2025,9,September,3,Monday,36
ORD100262,2025-06-17,CUST87064,Accessories,Sunglasses,Roadster,Roadster Sunglasses,1045,10,104.5,940.5,1,940.5,Delhi,Credit Card,Delivered,4.0,Budget,2025,6,June,2,Tuesday,25
ORD100263,2025-12-04,CUST20207,Kids,Jeans,Allen Solly,Allen Solly Jeans,2593,30,777.9,1815.1,1,1815.1,Delhi,Credit Card,Delivered,5.0,Budget,2025,12,December,4,Thursday,49
ORD100264,2025-02-15,CUST56092,Accessories,Sunglasses,H&M,H&M Sunglasses,1902,20,380.4,1521.6,1,1521.6,Ahmedabad,Debit Card,Delivered,4.0,Budget,2025,2,February,1,Saturday,7
ORD100265,2025-07-14,CUST32173,Women,Shoes,Levis,Levis Shoes,5787,20,1157.4,4629.6,1,4629.6,Kolkata,Credit Card,Delivered,4.0,Mid-tier,2025,7,July,3,Monday,29
ORD100266,2025-09-18,CUST90905,Women,Handbags,Forever 21,Forever 21 Handbags,981,10,98.1,882.9,1,882.9,Chennai,UPI,Delivered,5.0,Budget,2025,9,September,3,Thursday,38
ORD100267,2024-12-25,CUST94227,Women,Sarees,Libas,Libas Sarees,2010,20,402.0,1608.0,1,1608.0,Chandigarh,Net Banking,Delivered,4.0,Budget,2024,12,December,4,Wednesday,52
